Individual,Emitter,Generation,WinCount,AverageHealthDifference,DamageDone,NumTurns,CardsDrawn,HandSize,ManaSpent,ManaWasted,StrategyAlignment,Dust,DeckManaSum,DeckManaVariance,NumMinionCards,NumSpellCards,S0:WinCount,S0:Alignment,Weight:0,Weight:1,Weight:2,Weight:3,Weight:4,Weight:5,Weight:6,Weight:7,Weight:8,Weight:9,Weight:10,Weight:11,Weight:12,Weight:13,Weight:14,Weight:15,Weight:16,Weight:17,Weight:18,Weight:19,Weight:20,Weight:21,Weight:22,Weight:23,Weight:24,Weight:25,Weight:26,Weight:27,Weight:28,Weight:29,Weight:30,Weight:31,Weight:32,Weight:33,Weight:34,Weight:35,Weight:36,Weight:37,Weight:38,Weight:39,Weight:40,Weight:41,Weight:42,Weight:43,Weight:44,Weight:45,Weight:46,Weight:47,Weight:48,Weight:49,Weight:50,Weight:51,Weight:52,Weight:53,Weight:54,Weight:55,Weight:56,Weight:57,Weight:58,Weight:59,Weight:60,Weight:61,Weight:62,Weight:63,Weight:64,Weight:65,Weight:66,Weight:67,Weight:68,Weight:69,Weight:70,Weight:71,Weight:72,Weight:73,Weight:74,Weight:75,Weight:76,Weight:77,Weight:78,Weight:79,Weight:80,Weight:81,Weight:82,Weight:83,Weight:84,Weight:85,Weight:86,Weight:87,Weight:88,Weight:89,Weight:90,Weight:91,Weight:92,Weight:93,Weight:94,Weight:95,Weight:96,Weight:97,Weight:98,Weight:99,Weight:100,Weight:101,Weight:102,Weight:103,Weight:104,Weight:105,Weight:106,Weight:107,Weight:108
0,0,0,0,-28.16,0.424960505529226,6.33,1.11058451816746,5.71248025276461,1.50394944707741,2.25276461295419,-54107.4739336493,10040,134,5.91555555555556,29,1,0,-54107.4739336493,0.978444162746167,0.122961292566248,0.759361320063174,-0.530571224880671,-0.464457878593569,0.170067227059075,-0.536464649036743,0.949615333205841,0.468131316578077,0.690219277371755,0.380402154000663,-0.405432641229328,-0.472045218326172,0.88717806240878,0.849332865257437,0.170058986716931,-0.970547776655549,-0.612775458773959,-0.541893360922995,-0.58153849820678,-0.651530554355835,-0.875616658421055,0.095761070538201,-0.134940300665302,0.769800545540545,0.954805505440945,-0.931785682184522,-0.588941852370716,0.606292875300298,-0.169673124872927,-0.805895268826697,0.739103537862703,0.943069773699655,-0.392771023042859,-0.762239642330557,-0.665180252709044,-0.150859515718585,-0.900066073937372,0.222420702326307,-0.686405860672894,0.337694311206087,-0.273054944012805,-0.729955830485539,0.130053702336761,-0.625333826814468,0.241274341587571,0.600946944952452,0.726182826667178,0.463842425245718,0.436588377429446,-0.224409935634774,0.411513114074018,0.403088435252704,-0.970814391957044,0.139739583777142,0.854060821167222,-0.972799777971953,-0.105698379271523,-0.300371770421216,-0.419263384034514,0.101852909243597,-0.947522796666027,-0.656677542094457,-0.362195558548996,0.496114546198451,0.64129861613796,-0.348502414928983,0.920725804716687,0.649417704739337,0.514513117966481,-0.679081497564484,0.929518297281823,0.164803838899733,-0.855487500250101,0.0807671905871328,0.62152438965697,0.854339172064485,0.96570736820144,-0.509606473850834,-0.471473796047025,-0.646141439511507,-0.6579685088517,-0.0527842776164339,-0.830295502129148,-0.945263189238153,-0.217408382900715,-0.663984897390001,0.913884165656699,0.467489393179998,-0.616300463497779,-0.692380474737091,0.954838863552939,0.400305696483844,-0.358315913639178,0.211741230083509,0.285217107872114,-0.616377401918349,0.632239728063457,0.63393915613831,-0.266632442952428,-0.410223243483446,0.680221140235765,-0.923234878072159,0.949329307279237,0.11566987499393,-0.153928232916597,-0.753290724825715,0.258575935502805,-0.0515815825441767
1,0,0,0,-28.57,0.563402889245586,6.23,1.39325842696629,7.12199036918138,2.00481540930979,1.76725521669342,871763.003210273,10040,134,5.91555555555556,29,1,0,871763.003210273,0.518215194120172,0.999721649102737,-0.938507146173393,-0.596091905420689,-0.828897974374191,-0.773121944523008,-0.240178581904703,0.105261480950406,-0.826382039965308,-0.416932369310843,-0.286477070900834,0.305283513527961,-0.262386580585682,-0.546763588463312,0.265718168237115,0.206893592703572,-0.633920361117423,-0.470787399202021,-0.476880247461088,-0.0672287303336099,0.795550082715019,0.237901791575319,-0.777900555998972,-0.66823178793687,0.757025969101594,0.938749447436421,-0.326362579747272,-0.734733630779541,-0.00211358489567115,0.0540346228769211,0.208665043678444,-0.464117658075,0.0774391671071943,-0.0345342517991244,0.949274199059826,-0.616022112600516,-0.753873328563698,0.550930768973628,0.229203670858035,-0.585193969116171,-0.548080188011788,-0.820044373078292,-0.78999536195304,0.0491720973742995,-0.0795837729608565,0.42808404351961,0.852163337102236,0.226984728699077,-0.188953046309274,-0.257564285424335,-0.250409763888647,-0.683140833714577,0.723589522635373,-0.674195334163585,0.152868334740805,-0.719686597455147,0.777622205101709,0.729724641763477,-0.353117874522283,-0.767647421810612,0.553240635224264,-0.505444951125162,-0.892624934153922,0.119583337157771,0.374402587010713,-0.822359412825834,-0.772155653579233,0.772147671213442,-0.496037787523138,-0.118259719162369,-0.0392330787327294,-0.18485113009105,0.300008929939945,-0.891686278344917,-0.519148542321822,0.615594455793311,0.0278971535283594,0.172927346626728,0.411351985023987,-0.671058074418017,-0.913413889665815,0.446652691553651,0.454219415529733,-0.744549299471336,-0.695555613234432,-0.108194122606979,-0.187707180710373,-0.24836549872922,0.812597413460071,0.668960796514973,-0.393644317702225,-0.483597970327175,-0.0959513565040898,-0.00314890733135342,-0.138434604340435,0.957364763113374,-0.92741943892437,0.090421300889189,0.674769510363587,-0.257224360135023,0.200239697098844,-0.919984334111206,-0.276977483777785,0.929306672853095,0.781668793308394,0.934441366202404,0.0168502363454786,0.61527580098029,0.844953208158236
2,0,0,0,-29.86,0.0667808219178082,5.84,1.46575342465753,7.26883561643836,1.14212328767123,2.32705479452055,893798.311643836,10040,134,5.91555555555556,29,1,0,893798.311643836,0.537273878947494,0.252416249016494,-0.395305141525019,-0.68162734326051,-0.682059800104266,-0.854233532144797,-0.893412056329386,0.0403356333451046,0.851924365317414,-0.184861049607797,-0.517403290382308,0.365347767884539,0.476209845149987,0.959550257753371,-0.164998584038112,-0.724615401460144,-0.555635108405554,0.91110022641304,-0.696842162728702,0.246748325995518,-0.476513305435196,0.543013894717681,0.93747585263917,0.498157836263142,-0.331423654840991,0.12870222848314,-0.993429555554609,-0.276369824668565,0.524912742676638,-0.52621809277973,-0.629996979436836,0.874955641047543,0.197017018309337,-0.0933187068874569,-0.724676465487423,-0.58345545250152,-0.998339176177205,-0.801970627066666,-0.413891556399824,-0.148915375186557,-0.245022548011049,-0.0829708702317303,-0.779343804241784,-0.724717649503014,0.192172800745896,0.377427871980438,0.724029851948856,-0.879534591864578,0.888021100260327,0.653922074313239,0.337303901713949,-0.976658860210636,-0.28630760092582,-0.631472525015228,0.321466513593433,0.994259984229812,0.314940396377323,0.106537022211839,0.649796311580481,0.189237971412594,-0.860803976590188,0.382957768339178,0.515422890668466,0.378142458097144,-0.554864070170961,-0.392358931429851,-0.831669250424797,-0.430471447962556,0.684226723240794,-0.581543131536591,-0.726276225282939,-0.753664481338889,0.324991782812863,0.452073212457855,-0.508229125993433,0.606457564796534,0.322357698959465,0.662193502142184,-0.694014964482754,0.291148473178571,0.404672376534283,0.886105036309969,-0.164390924928892,0.870990668363399,0.136478005506321,-0.6533381192262,0.161263241973363,-0.171510456675436,0.58521477951911,-0.718936449717235,0.101604151121156,-0.104876198389044,-0.451766938647147,0.396870472187582,-0.288111398596368,0.372019683649773,0.401606239099803,-0.157486262338928,0.830146420667947,-0.415468267824253,0.209097122405235,0.154501299911412,-0.563761315105372,0.469564231796919,0.380198299596179,0.0909683830528374,-0.3016506430235,0.261619186616325,0.876756600978205
3,0,0,1,-29.7,0.120772946859903,6.21,1.14814814814815,6.6634460547504,0.470209339774557,3.1658615136876,-732925.431561997,10040,134,5.91555555555556,29,1,1,-732925.431561997,0.715008948796898,-0.328097714729653,0.652746894235139,-0.199448013305407,-0.64135216159809,0.784565594878311,-0.746909012900157,-0.45265130673193,0.644432222305067,-0.758335547409177,-0.901525950944762,0.446377826596786,0.339841206250638,-0.0156862274816661,0.403163172958029,0.316852717342252,0.378599973106105,0.698102457308258,0.928121310625282,-0.259815388945777,0.119751190356794,-0.795148674303269,-0.520156038701607,0.832047081474237,0.721453303341499,-0.917948649226664,-0.749828923377129,0.449866351415341,0.36604484327419,-0.509207631232779,-0.954490377546516,0.6483125237973,0.899644055357037,-0.0482670576536409,0.870205830722212,0.609161265012418,0.448857256886017,-0.905428185083637,-0.810414777049057,0.612304877309271,-0.541202385696211,-0.175329009618298,0.757174016794737,-0.399150714929751,0.731672371612709,0.138153905578961,0.869255916154597,-0.829812472606922,0.0330755119365991,-0.847288485545334,-0.998401673509926,0.392865925744579,-0.229771953648781,-0.478565424437898,-0.242994589378589,0.510157623100168,-0.807941676028046,0.820699812760902,0.0790986833530938,-0.723403512371426,0.53439451825544,-0.196775364315498,0.181303849993881,0.153639853537846,-0.80384516986266,-0.549838474742062,0.546733771239749,-0.611891736095721,0.114107941796122,0.794001907945612,0.867995460456235,0.284028158189742,0.508517234357315,-0.684183566683989,-0.718613003249566,-0.704919800024908,-0.552322691098006,0.878994676228144,-0.899625290138472,-0.416700602237461,-0.787204565381261,-0.920016450770207,-0.583209160521258,0.213333328819523,-0.510805957722853,-0.347356303291096,-0.121915522553919,0.378209479794935,-0.805272468275052,-0.639951792377956,0.417102941040463,0.628157444125115,0.0154731315632692,0.91298873532237,-0.922089640946169,0.655572978619287,0.643367140387822,-0.39646583674311,-0.595305545067091,0.281510846354771,0.591420134339212,0.481147652250318,0.056079585596956,0.239073603990988,-0.715283946001569,-0.282429831699668,0.884348691387264,-0.545588386964793,-0.759952421188332
4,0,0,1,-25.79,0.664652567975831,6.62,1.29456193353474,5.70996978851964,2.15105740181269,1.78700906344411,-551007.936555891,10040,134,5.91555555555556,29,1,1,-551007.936555891,-0.538074789353681,0.0624803141981738,-0.68693635225619,0.720325102899375,-0.504200714409445,-0.936198946990165,0.454410969025647,-0.61356620379424,0.967970521174357,-0.335554188739301,0.543511133428435,0.572077047811857,-0.831475708555186,-0.806619267820669,-0.245940265825922,-0.623101033094852,-0.76016198366888,-0.731444973373527,0.595528499034945,-0.76209392573782,-0.374185981868853,-0.348286940412729,0.844143145645104,0.474300221295236,-0.181136136493243,-0.008120736576673,-0.268352217631579,0.0239039636328369,0.177717235487754,-0.071382725178908,0.771623873976816,-0.23170499467836,-0.576327135589126,0.138161900983268,0.732802321078629,0.29756789342387,0.104039293296653,0.90783234122574,-0.480326154027286,0.849187682312535,-0.376500609971816,0.269139182413527,0.675396619213464,0.939088351996191,-0.138816678495527,0.709433798542914,0.422895842894398,0.287766920070987,-0.697980148577122,-0.13782536291416,-0.955121962332689,-0.550984858326141,-0.711179807647681,-0.783494461226973,0.61423356068052,0.810212151059048,0.21833716855307,-0.161236573551426,-0.0985387606073818,0.503920022167228,0.332153270641413,-0.56949299460719,0.208716560718006,0.0393532463532655,-0.107178062716116,-0.224783871893205,0.148404183400983,0.0303623904615467,-0.539421588899298,0.456491840750208,0.272859673608495,-0.667994324894619,0.748881180653759,0.74634081672241,0.614406684233996,0.35667483571762,-0.0236835596261935,0.905054793648913,-0.386883100209238,0.109430064963843,0.568983420528929,0.443880862297435,-0.278115887790041,-0.684457401598085,-0.116260762846219,0.322608732302957,-0.520525187030679,-0.792832674362153,0.523928340302747,0.922590170019581,-0.9207692751292,-0.734724133151921,0.0063711018331214,0.0157538238054857,-0.482965588328878,-0.807007615364626,-0.939577378304478,-0.363956627139801,0.0462664147123073,-0.914032806602322,-0.438970384858069,-0.607466547567149,-0.172811491029715,-0.15447198932733,0.589314963477345,0.71287236256193,-0.2998660389799,-0.457520624370091,-0.397901145460969
6,0,0,1,-26.75,1.21870286576169,6.63,1.10105580693816,5.20361990950226,2.44796380090498,1.5867269984917,629536.559577677,10040,134,5.91555555555556,29,1,1,629536.559577677,-0.756360253205691,-0.167697043701865,-0.36622106068126,0.0717588267623255,-0.0384270078681536,-0.684976967836254,-0.531863932279807,-0.0559120304211564,0.424177584901535,-0.977550150816119,-0.798881950694547,-0.70772973341296,0.734923411037272,-0.088215529494088,0.93500133041991,-0.145778034415924,-0.700141588086328,-0.373178053355393,-0.859414556929569,0.329979546056119,0.24336245341383,-0.715057891660863,0.128701222654759,-0.635838525200187,-0.145579606828084,0.30544382767074,-0.355016678271357,0.644315598366929,0.487585599295602,0.551135077863529,-0.469280211939141,-0.492314058119577,-0.659228302379711,0.911193897906315,-0.819255830635901,0.472760148100909,0.961292876843965,0.239695527236767,0.379559527793694,0.655686170633736,0.854194520904773,-0.586906021268529,0.227925114905427,-0.0221475171959714,0.294564179747628,-0.763955490553731,0.696556589424869,0.371839900208563,-0.288966362964812,0.985684520558307,-0.442904283033174,-0.0130452564978252,-0.864642299648673,-0.0152830765653789,0.469266115440645,0.958697638455172,0.703601733643376,-0.730382535481072,-0.78266156640959,0.656129164461107,0.670039710435103,-0.176179530646736,0.456502370283242,0.873042507038006,0.491730061123022,0.69343210742503,0.951498568966751,0.823729513130956,-0.268959698858186,-0.537758817680999,-0.107070911259889,0.0601628846769049,0.247262418850913,-0.515100727563305,0.475785025151346,-0.169731525317641,0.0570169934337106,-0.84915126014927,0.0695972950521844,-0.381624116274353,0.608887238245871,0.27314342152008,-0.0667180386682591,0.501901078737295,-0.00596063910329747,0.543765044558684,-0.627671758470904,0.356054774185668,-0.55807221753433,-0.777953469091073,0.769158414457533,0.691675412325037,0.0223570936463573,0.723430363332587,0.985646460198633,0.0303740515515087,-0.0434083915517705,0.354882607867421,0.486122421681007,0.601132072322598,-0.715454059520482,0.872827076293913,-0.359200400933251,-0.751207545283813,0.0927554318181962,0.496932832289922,0.739692324651262,0.650458427914632,0.508931898283275
