0.401006632205568,0.502143061488002,0.494011033090768,0.572477171929775

0.324212182929838,0.467369270728607,0.476895895542994,0.411935541504964

0.8410762109985,0.245141269287626,0.092362093782221,0.415413704428549

0.996662772724714,0.232829192296057,0.484520568272341,0.702726071096364

0.718168098348271,0.256157131984903,0.824933502275931,0.884387490285741

0.953268223420376,0.64948878514091,0.0737705603585441,0.20887922412198

0.496484659377711,0.971281219260432,0.501741037937692,0.978295628436979

0.473737053328071,0.297660330449073,0.170311277345899,0.619961547022667

0.837713716476091,0.245141269287626,0.828327611474473,0.309314758195223

0.118139888680605,0.14699502948066,0.480452382229479,0.761147009563235

0.988526054186991,0.782105721431834,0.824933502275931,0.884387490285741

0.402484618314768,0.489826712519781,0.0810737768565648,0.139000642643776

0.916460719851992,0.751324222772999,0.240092982184185,0.643808829432264

0.903376961547591,0.646278280134442,0.89149264380871,0.761147009563235

0.0166851631443413,0.434835814607719,0.635785040741686,0.641581876502178

0.0432135742358927,0.10603752131855,0.917276834564878,0.198920607193802

0.204852211850161,0.923169990034387,0.545995503918266,0.074380441603428

0.164312935976457,0.134980453241142,0.888273770403244,0.336622460902027

0.615385856300306,0.45908748379866,0.545995503918266,0.074380441603428

0.769677015845513,0.648615982685525,0.824933502275931,0.884387490285741

0.718168098348271,0.256157131984903,0.102795215371435,0.476346319763151

0.844251112474246,0.0351109970524493,0.0426287874777935,0.138710742880921

0.324212182929838,0.489826712519781,0.490000243526884,0.139000642643776

0.844251112474246,0.0351109970524493,0.797278050238862,0.198060089814505

0.767707748230411,0.448797250375523,0.258612141599232,0.628577791447089

0.988526054186991,0.827105113224641,0.0360784465615072,0.884387490285741

0.185481720224713,0.89565167384951,0.0561352409683798,0.561567946133003

0.401652259473527,0.991967815902069,0.760215246006947,0.0455049188088183

0.567072586420492,0.232829192296057,0.484520568272341,0.845903989787169

0.0825214614544629,0.846094120222188,0.652321263054535,0.0834614849106695

0.766276293791028,0.00133341318058475,0.19732513148213,0.615609592113462

0.189045125240947,0.330374695048842,0.960955999773441,0.522538034488698

0.164312935976457,0.505814138569783,0.521174298842053,0.387942282663631

0.401006632205568,0.502143061488002,0.102528601932586,0.0889436849807127

0.644837922251242,0.3162182394025,0.170311277345899,0.619961547022667

0.310733549907214,0.21097727129747,0.237792915309683,0.676715675590893

0.8427935661016,0.00978929689609878,0.943863378811564,0.0837748251314158

0.0328823193129535,0.747618543332265,0.29708013930222,0.392457009941552

0.996662772724714,0.302687525424495,0.408606940605029,0.12486106116551

0.916460719851992,0.740958891688361,0.600932471268313,0.249975530081417

0.0825214614544629,0.534343029621217,0.775123482465336,0.0647376627031424

0.348093179216652,0.273831859358508,0.760215246006947,0.366841935257819

0.867134033174782,0.538600810588617,0.845494464899178,0.945200889345818

0.718168098348271,0.653936134490155,0.340338344844216,0.667850276300614

0.238375913462777,0.719290932975379,0.270298469006223,0.308530484469854

0.164312935976457,0.505814138569783,0.866271440808788,0.845903989787169

0.665704900708843,0.89565167384951,0.149500737502007,0.561567946133003

0.0374257434333794,0.302687525424495,0.323180737124375,0.846724973454478

0.599088699370198,0.704088908948046,0.297068588108322,0.0889436849807127

0.767707748230411,0.0285720378293526,0.822862349833763,0.143578434895528

0.714934453235443,0.0351109970524493,0.797278050238862,0.615186815902212

0.812743493268613,0.0584070114690843,0.688575736101985,0.22714317460877

0.766276293791028,0.00133341318058475,0.19732513148213,0.00787062943348225

0.867134033174782,0.665545270156835,0.720805904698002,0.476346319763151

0.94595185105966,0.31693790821216,0.60835314663516,0.312120249174591

0.916460719851992,0.740958891688361,0.688575736101985,0.45824748299003

0.623879933088962,0.374849769461364,0.211332998336914,0.535314356691816

0.767707748230411,0.27500594047597,0.943863378811564,0.989273041016084

0.473737053328071,0.297660330449073,0.890613653646136,0.713503803924426

0.916460719851992,0.740958891688361,0.844332657216272,0.171065901020107

0.786685781919717,0.240908204224384,0.585766926680583,0.113420172181642

0.653717194522599,0.740958891688361,0.408606940605029,0.12486106116551

0.623879933088962,0.602018593625174,0.792819169719154,0.422096648915716

0.718168098348271,0.904143239326842,0.340338344844216,0.0836382429504945

0.338400359888748,0.502143061488002,0.102528601932586,0.693187932806643

0.0828379872640772,0.809741747942633,0.670093671730763,0.139000642643776

0.574294079828213,0.134980453241142,0.89149264380871,0.614143088745951

0.0828379872640772,0.178233990063068,0.931864106064599,0.387942282663631

0.115500772425672,0.271844759710061,0.991477481085564,0.138710742880921

0.953268223420376,0.0494670756391562,0.0737705603585441,0.775163088354824

0.354493245181857,0.534343029621217,0.775123482465336,0.0647376627031424

0.0569275701683609,0.240908204224384,0.866271440808788,0.845903989787169

